peak_pos,onset,diastolic_notch,asp,adp,adn,rp,d1,d2,rd,rn,T1,T2,TP,ST,pi2pi_pr,pi2pi_po,area_peak,annotation
0.0,0.0,0.0,0.030080004324002294,0.940084957679052,0.5433674366365175,0.22743691204898878,0.18139977567405258,0.65362657077921,0.05339517564036009,0.7210709403205157,0.013212221304706853,0.7215189873417721,0.9654913728432108,0.1189083820662768,0.0,0.027190332326283987,0.0015168468120450754,N
0.0005101173269852066,0.0008193970458121401,0.0004970243934340462,0.02595870412919829,0.9245997938426078,0.5425888159892617,0.2257779103439961,0.1795100562541694,0.6483608273424074,0.05362276659655087,0.7211190451863718,0.010734929810074319,0.25316455696202533,0.9122280570142536,0.1317829457364341,0.04344597103601931,0.028700906344410877,0.0009510166360384911,N
0.001037674562585292,0.0013380579418315267,0.0010332875547707802,0.02742115170206958,0.9244622345819538,0.5429921668953288,0.225965196329586,0.18005353776696245,0.6480421542497184,0.05361735517736159,0.7211331058016506,0.012386457473162676,0.27848101265822783,0.913728432108027,0.1308641975308642,0.04493130337913108,0.030211480362537766,0.0011742821654869306,N
0.0015826717068002565,0.0018785113124735766,0.0015826303054084102,0.027029426473748817,0.9244641622985723,0.5423412146222383,0.2259160412035956,0.1804510068695932,0.6484742784748116,0.05360682209002055,0.7209766407839407,0.013212221304706853,0.2911392405063291,0.9144786196549137,0.13043478260869565,0.046416635722242854,0.0290785498489426,0.0011364735155283251,N
0.0021145889195540615,0.002414606188191094,0.002110173740544547,0.02657298670417326,0.9249469498123918,0.5423326139036734,0.22590263954062378,0.18016406638577037,0.6486602387123545,0.053609357109021524,0.7210007826780332,0.012386457473162676,0.27848101265822783,0.913728432108027,0.1308641975308642,0.04530263646490902,0.027945619335347432,0.001073282004071201,N
0.0026334262008467077,0.002937625579135013,0.002620277723279489,0.026532661859625887,0.9253890641979372,0.5427012533956276,0.22594142337144926,0.17976922740385198,0.648581004914391,0.05361656965801565,0.7211115076541854,0.010734929810074319,0.25949367088607594,0.9129782445611403,0.13131313131313133,0.044188637207575196,0.02756797583081571,0.0010394085816867406,N
0.0031479035049856337,0.003451927980229867,0.0031347415691147297,0.02691720040982314,0.9251348592864571,0.5429962864119625,0.22596639234235363,0.17972311040876823,0.6482905646964815,0.05362009302207637,0.7211693510555134,0.010734929810074319,0.25949367088607594,0.9129782445611403,0.13131313131313133,0.043817304121797254,0.0290785498489426,0.001089209409143336,N
0.003679820717739439,0.0039749473711737865,0.0036753645935517624,0.02724411024528904,0.9245503987381297,0.5428316834341408,0.22595160937807693,0.18009942632152706,0.6481814293767502,0.053615338596875374,0.7211006471941201,0.012386457473162676,0.2848101265822785,0.9144786196549137,0.13043478260869565,0.04530263646490902,0.030211480362537766,0.0011649682293404095,N
0.004224817861954403,0.0045197592367403686,0.004220347481089094,0.026897312901491825,0.9245309158021419,0.5424869687816499,0.22590517303263302,0.18021967429538105,0.6484026070963692,0.053611246200219904,0.7210256802667009,0.012386457473162676,0.2848101265822785,0.9144786196549137,0.13043478260869565,0.046416635722242854,0.028323262839879154,0.001118550087400109,N
0.004748015120400769,0.005051495617533353,0.0047391711900246335,0.02637077747827821,0.9251803015846104,0.542474229381194,0.22589834409470758,0.17989148678512243,0.6486535136149384,0.053613852262643966,0.7210553924786905,0.011560693641618497,0.26582278481012656,0.9129782445611403,0.13131313131313133,0.04455997029335314,0.027190332326283987,0.0010328091498782235,N
